artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Don Choa,142,2.762708319795066,0.9222146932768206,7,0.11267605633802817,8,"7,6,11","0.113,0.106,0.099",0.3711267605615246,generalist
Limsa d’Aulnay,141,2.708078031080411,0.903978654897515,4,0.15602836879432624,7,"4,3,9","0.156,0.142,0.078",0.40815602836675363,generalist
Kerchak,141,1.8892556301095085,0.6306490225403847,1,0.3829787234042553,3,"1,8,2","0.383,0.234,0.113",0.740780141840268,moderate
Ziak,140,2.1182557408567932,0.707091137467968,1,0.34285714285714286,6,"1,10,2","0.343,0.143,0.114",0.6799999999965998,moderate
Odezenne,140,2.410378525259326,0.8046041185114884,0,0.2857142857142857,7,"0,7,15","0.286,0.100,0.093",0.5528571428543783,generalist
Monsieur R,139,1.8852179799975364,0.6293012218214699,6,0.5035971223021583,4,"6,7,0","0.504,0.079,0.072",0.7003597122267143,specialist
PRIME,139,2.3894874928108143,0.7976305205591829,2,0.22302158273381295,7,"2,8,1","0.223,0.137,0.108",0.5787769784143725,generalist
Kamini,138,2.5326560939803056,0.8454213737116387,7,0.15942028985507245,9,"7,6,3","0.159,0.145,0.130",0.5123188405771486,generalist
Younès,138,2.760337049929781,0.9214231439497267,15,0.10869565217391304,9,"15,0,5","0.109,0.101,0.094",0.3521739130417173,generalist
Cabadzi,138,2.0147374056267457,0.6725358682458494,0,0.35507246376811596,5,"0,5,7","0.355,0.203,0.101",0.7101449275326813,moderate
