original_index,artist,title,year,topic
3062,Pit Baccardi,Si loin de toi,1999.0,0
3063,Pit Baccardi,Si loin de toi,1999.0,0
3064,Pit Baccardi,Si loin de toi,1999.0,0
3065,Lunatic,B.O (Banlieue Ouest),1999.0,6
3066,Lunatic,B.O (Banlieue Ouest),1999.0,6
3067,Lunatic,B.O (Banlieue Ouest),1999.0,6
3068,Lunatic,Civilisé,1999.0,12
3069,Lunatic,Civilisé,1999.0,6
3070,Lunatic,Civilisé,1999.0,7
3071,Lunatic,Civilisé,1999.0,9
3072,Lunatic,Civilisé,1999.0,7
3073,Mo’vez Lang,À neuf ans déjà,1999.0,9
3074,Mo’vez Lang,À neuf ans déjà,1999.0,9
3075,113,Jackpotes 2000,1999.0,13
3076,113,Jackpotes 2000,1999.0,8
3077,113,Jackpotes 2000,1999.0,8
3078,113,Hold Up,1999.0,1
3079,113,Hold Up,1999.0,1
3080,113,Hold Up,1999.0,1
3081,113,Hold Up,1999.0,1
3082,Rohff,Appelle-moi Rohff,1999.0,3
3083,Rohff,Appelle-moi Rohff,1999.0,3
3084,Rohff,Appelle-moi Rohff,1999.0,13
3085,Rohff,Appelle-moi Rohff,1999.0,3
3086,Rohff,Appelle-moi Rohff,1999.0,3
3087,Scred Connexion,La Routine,1999.0,9
3088,Mo’vez Lang,C’est ça gars,1999.0,2
3089,Mo’vez Lang,C’est ça gars,1999.0,6
3090,Mo’vez Lang,C’est ça gars,1999.0,11
3091,Mo’vez Lang,C’est ça gars,1999.0,3
3092,La Clinique,La playa,1999.0,13
3093,La Clinique,La playa,1999.0,13
3094,La Clinique,La playa,1999.0,13
3095,Zoxea,"Rap, musique que j’aime",1999.0,14
3096,Zoxea,"Rap, musique que j’aime",1999.0,3
3097,Zoxea,"Rap, musique que j’aime",1999.0,3
3098,X-Men,"Jeunes, coupables et libres",1999.0,2
3099,X-Men,"Jeunes, coupables et libres",1999.0,6
3100,X-Men,"Jeunes, coupables et libres",1999.0,11
3101,La Cliqua,Un dernier jour sur terre,1999.0,7
3102,La Cliqua,Un dernier jour sur terre,1999.0,0
3103,La Cliqua,Un dernier jour sur terre,1999.0,7
3104,La Cliqua,Un dernier jour sur terre,1999.0,7
3105,Bisso Na Bisso,Bisso Na Bisso,1999.0,18
3106,Bisso Na Bisso,Bisso Na Bisso,1999.0,18
3107,Bisso Na Bisso,Bisso Na Bisso,1999.0,18
3108,Bisso Na Bisso,Bisso Na Bisso,1999.0,5
3109,Bisso Na Bisso,Bisso Na Bisso,1999.0,18
3110,Bisso Na Bisso,Bisso Na Bisso,1999.0,3
3111,Bisso Na Bisso,Bisso Na Bisso,1999.0,18
3112,Lino,Atmosphère suspecte,1999.0,3
3113,Lino,Atmosphère suspecte,1999.0,3
3114,Lino,Atmosphère suspecte,1999.0,4
3115,Lino,Atmosphère suspecte,1999.0,3
3116,Rohff,Rohff vs L’État,1999.0,6
3117,Rohff,Rohff vs L’État,1999.0,12
3118,Rohff,Rohff vs L’État,1999.0,6
3119,Rohff,Rohff vs L’État,1999.0,12
3120,Le 3ème Œil,Hymne à la racaille,1999.0,12
3121,Le 3ème Œil,Hymne à la racaille,1999.0,6
3122,Le 3ème Œil,Hymne à la racaille,1999.0,6
3123,Le 3ème Œil,Hymne à la racaille,1999.0,6
3124,Rohff,Apprends à vivre,1999.0,9
3125,Rohff,Apprends à vivre,1999.0,9
3126,Rohff,Apprends à vivre,1999.0,10
3127,113,Ouais gros,1999.0,1
3128,113,Tonton des îles,1999.0,11
3129,113,Tonton des îles,1999.0,6
3130,113,Tonton des îles,1999.0,11
3131,113,Tonton des îles,1999.0,6
3132,113,La vérité blesse,1999.0,7
3133,113,La vérité blesse,1999.0,16
3134,113,La vérité blesse,1999.0,12
3135,113,La vérité blesse,1999.0,7
3136,113,Reservoir drogue,1999.0,1
3137,113,Reservoir drogue,1999.0,2
3138,113,Reservoir drogue,1999.0,1
3139,113,Reservoir drogue,1999.0,1
3140,113,Main dans la main,1999.0,12
3141,113,Main dans la main,1999.0,12
3142,113,Main dans la main,1999.0,1
3143,113,Main dans la main,1999.0,11
3144,113,Main dans la main,1999.0,12
3145,113,Main dans la main,1999.0,1
3146,113,Main dans la main,1999.0,3
3147,113,Main dans la main,1999.0,1
3148,113,Les regrets restent,1999.0,9
3149,113,Les regrets restent,1999.0,9
3150,113,Les regrets restent,1999.0,9
3151,113,L’âge du meurtre,1999.0,7
3152,113,L’âge du meurtre,1999.0,9
3153,113,L’âge du meurtre,1999.0,9
3154,113,L’âge du meurtre,1999.0,7
3155,113,L’âge du meurtre,1999.0,7
3156,113,L’âge du meurtre,1999.0,9
3157,113,1001 nuits,1999.0,6
3158,113,1001 nuits,1999.0,11
3159,113,Sans retour,1999.0,14
3160,Fonky Family,Sans titre,1999.0,10
3161,Fonky Family,Sans titre,1999.0,12
3162,Fonky Family,Sans titre,1999.0,16
3163,Fonky Family,Sans titre,1999.0,10
3164,Fonky Family,Loin du Compte,1999.0,17
3165,Fonky Family,Loin du Compte,1999.0,8
3166,Scred Connexion,J’oublierai pas,1999.0,6
3167,Scred Connexion,J’oublierai pas,1999.0,6
3168,Scred Connexion,J’oublierai pas,1999.0,9
3169,Scred Connexion,J’oublierai pas,1999.0,6
3170,Scred Connexion,J’oublierai pas,1999.0,7
3171,Scred Connexion,Contrebande,1999.0,11
3172,Suprême NTM,Touche pas à ma musique (That’s my people remix),1999.0,3
3173,Suprême NTM,Touche pas à ma musique (That’s my people remix),1999.0,17
3174,Suprême NTM,Touche pas à ma musique (That’s my people remix),1999.0,3
3175,TTC,Game over 99,1999.0,7
3176,TTC,Game over 99,1999.0,16
3177,TTC,Game over 99,1999.0,7
3178,IAM,Le style de la Mouette,1999.0,16
3179,IAM,Le style de la Mouette,1999.0,3
3180,IAM,Le style de la Mouette,1999.0,3
3181,Sniper,Même pas vingt piges,1999.0,3
3182,Sniper,Même pas vingt piges,1999.0,3
3183,Sniper,Même pas vingt piges,1999.0,3
3184,Sniper,Même pas vingt piges,1999.0,3
3185,Sniper,Même pas vingt piges,1999.0,6
3186,Sniper,Même pas vingt piges,1999.0,3
3187,La Caution,Les Rues électriques,1999.0,11
3188,La Caution,Les Rues électriques,1999.0,8
3189,La Caution,Les Rues électriques,1999.0,12
3190,La Caution,Les Rues électriques,1999.0,12
3191,La Caution,Les Rues électriques,1999.0,9
3192,La Caution,Les Rues électriques,1999.0,12
3193,La Caution,Les Rues électriques,1999.0,6
3194,La Caution,Les Rues électriques,1999.0,1
3195,La Caution,Les Rues électriques,1999.0,12
3196,Alliance Ethnik,No Limites,1999.0,2
3197,Alliance Ethnik,No Limites,1999.0,2
3198,Alliance Ethnik,5 Heures Du Mat,1999.0,11
3199,Bisso Na Bisso,Amiyo,1999.0,7
3200,Bisso Na Bisso,Amiyo,1999.0,16
3201,Bisso Na Bisso,Amiyo,1999.0,5
3202,Bisso Na Bisso,Amiyo,1999.0,15
3203,Bisso Na Bisso,Amiyo,1999.0,0
3204,Bisso Na Bisso,Amiyo,1999.0,6
3205,Bisso Na Bisso,L’Anmou Pa Méchan,1999.0,15
3206,Bisso Na Bisso,L’Anmou Pa Méchan,1999.0,15
3207,Bisso Na Bisso,L’Anmou Pa Méchan,1999.0,0
3208,Bisso Na Bisso,L’Anmou Pa Méchan,1999.0,2
3209,Bisso Na Bisso,Tata Nzambé,1999.0,6
3210,Bisso Na Bisso,Tata Nzambé,1999.0,6
3211,Bisso Na Bisso,Tata Nzambé,1999.0,6
3212,Bisso Na Bisso,Tata Nzambé,1999.0,6
3213,Bisso Na Bisso,Tata Nzambé,1999.0,7
3214,Bisso Na Bisso,Tata Nzambé,1999.0,6
3215,Bisso Na Bisso,Tata Nzambé,1999.0,14
3216,Bisso Na Bisso,Après la guerre,1999.0,7
3217,Bisso Na Bisso,Après la guerre,1999.0,7
3218,Bisso Na Bisso,Après la guerre,1999.0,6
3219,Bisso Na Bisso,Africa by Night,1999.0,12
3220,Bisso Na Bisso,Africa by Night,1999.0,6
3221,Bisso Na Bisso,Africa by Night,1999.0,6
3222,Bisso Na Bisso,Africa by Night,1999.0,6
3223,Bisso Na Bisso,L’union,1999.0,6
3224,Bisso Na Bisso,L’union,1999.0,6
3225,Bisso Na Bisso,L’union,1999.0,6
3226,Bisso Na Bisso,L’union,1999.0,7
3227,Bisso Na Bisso,L’union,1999.0,6
3228,Bisso Na Bisso,L’union,1999.0,6
3229,Bisso Na Bisso,L’union,1999.0,6
3230,Bisso Na Bisso,2e Bureau,1999.0,15
3231,Bisso Na Bisso,2e Bureau,1999.0,15
3232,Bisso Na Bisso,2e Bureau,1999.0,15
3233,Bisso Na Bisso,2e Bureau,1999.0,10
3234,Bisso Na Bisso,2e Bureau,1999.0,15
3235,Bisso Na Bisso,2e Bureau,1999.0,15
3236,Bisso Na Bisso,2e Bureau,1999.0,15
3237,Bisso Na Bisso,Le Cul Entre 2 Chaises,1999.0,6
3238,Bisso Na Bisso,Le Cul Entre 2 Chaises,1999.0,6
3239,Bisso Na Bisso,Le Cul Entre 2 Chaises,1999.0,6
3240,Bisso Na Bisso,Le Cul Entre 2 Chaises,1999.0,6
3241,Bisso Na Bisso,Légendes Africaines,1999.0,7
3242,Bisso Na Bisso,Légendes Africaines,1999.0,7
3243,Bisso Na Bisso,Légendes Africaines,1999.0,6
3244,Bisso Na Bisso,Légendes Africaines,1999.0,6
3245,Bisso Na Bisso,Légendes Africaines,1999.0,6
3246,Bisso Na Bisso,Légendes Africaines,1999.0,6
3247,Bisso Na Bisso,Bossa Na Bisso,1999.0,13
3248,Bisso Na Bisso,Bossa Na Bisso,1999.0,13
3249,Bisso Na Bisso,Bossa Na Bisso,1999.0,2
3250,Bisso Na Bisso,Bossa Na Bisso,1999.0,13
3251,Bisso Na Bisso,Bossa Na Bisso,1999.0,13
3252,Intouchable,La relève,1999.0,3
3253,Intouchable,La relève,1999.0,7
3254,Intouchable,La relève,1999.0,12
3255,La Clinique,C’est reparti,1999.0,16
3256,La Clinique,C’est reparti,1999.0,3
3257,La Clinique,C’est reparti,1999.0,12
3258,La Clinique,Paranoïaque,1999.0,0
3259,La Clinique,Intro,1999.0,0
3260,La Clinique,Intro,1999.0,3
3261,La Cliqua,Né Pour Ça,1999.0,3
3262,La Cliqua,Né Pour Ça,1999.0,9
3263,La Cliqua,Né Pour Ça,1999.0,3
3264,La Cliqua,3 Rounds,1999.0,3
3265,La Cliqua,3 Rounds,1999.0,3
3266,La Cliqua,3 Rounds,1999.0,3
3267,La Cliqua,P.A.R.I.S.,1999.0,12
3268,La Cliqua,P.A.R.I.S.,1999.0,12
3269,La Cliqua,P.A.R.I.S.,1999.0,12
3270,La Cliqua,Les Incorruptibles,1999.0,3
3271,La Cliqua,Les Incorruptibles,1999.0,16
3272,La Cliqua,Les Incorruptibles,1999.0,3
3273,La Cliqua,Les Incorruptibles,1999.0,3
3274,La Cliqua,La vie dure,1999.0,9
3275,La Cliqua,La vie dure,1999.0,9
3276,La Cliqua,La vie dure,1999.0,9
3277,La Cliqua,Jackpot,1999.0,4
3278,La Cliqua,Jackpot,1999.0,9
3279,La Cliqua,Jackpot,1999.0,9
3280,La Cliqua,Jackpot,1999.0,9
3281,La Cliqua,Jackpot,1999.0,9
3282,La Cliqua,On Ira Tous Au Paradis,1999.0,6
3283,La Cliqua,On Ira Tous Au Paradis,1999.0,7
3284,La Cliqua,On Ira Tous Au Paradis,1999.0,6
3285,La Cliqua,On Ira Tous Au Paradis,1999.0,7
3286,La Cliqua,On Ira Tous Au Paradis,1999.0,7
3287,La Cliqua,Le Grand Bluff,1999.0,3
3288,La Cliqua,Le Grand Bluff,1999.0,3
3289,La Cliqua,Le Grand Bluff,1999.0,3
3290,La Cliqua,Le Grand Bluff,1999.0,1
3291,La Cliqua,Le Grand Bluff,1999.0,3
3292,La Cliqua,Je Pense À Toi,1999.0,6
3293,La Cliqua,Je Pense À Toi,1999.0,6
3294,La Cliqua,Je Pense À Toi,1999.0,6
3295,La Cliqua,La Cavale,1999.0,6
3296,La Cliqua,La Cavale,1999.0,9
3297,La Cliqua,Rap Champion,1999.0,3
3298,La Cliqua,Rap Champion,1999.0,3
3299,La Cliqua,Rap Champion,1999.0,3
3300,La Cliqua,Faut perdre pour gagner,1999.0,9
3301,La Cliqua,Faut perdre pour gagner,1999.0,9
3302,La Cliqua,Faut perdre pour gagner,1999.0,9
3303,La Cliqua,Faut perdre pour gagner,1999.0,9
3304,La Cliqua,Rap Contact 3,1999.0,3
3305,La Cliqua,Rap Contact 3,1999.0,3
3306,La Cliqua,Rap Contact 3,1999.0,3
3307,La Cliqua,Maintenant Ou Jamais,1999.0,3
3308,La Cliqua,J’Amène Ton Énergie,1999.0,3
3309,La Cliqua,J’Amène Ton Énergie,1999.0,3
3310,La Cliqua,J’Amène Ton Énergie,1999.0,3
3311,La Cliqua,J’Amène Ton Énergie,1999.0,3
3312,La Cliqua,La Revanche,1999.0,3
3313,Mo’vez Lang,La vie est pleine de surprises,1999.0,6
3314,Mo’vez Lang,La vie est pleine de surprises,1999.0,9
3315,Mo’vez Lang,La vie est pleine de surprises,1999.0,11
3316,Mo’vez Lang,Qui crée la violence,1999.0,12
3317,Mo’vez Lang,Qui crée la violence,1999.0,6
3318,Mo’vez Lang,Qui crée la violence,1999.0,6
3319,Mo’vez Lang,Qui crée la violence,1999.0,6
3320,Mo’vez Lang,Qui crée la violence,1999.0,6
3321,Mo’vez Lang,Héritiers de la rue,1999.0,3
3322,Mo’vez Lang,Héritiers de la rue,1999.0,11
3323,Mo’vez Lang,Héritiers de la rue,1999.0,11
3324,Mo’vez Lang,Héritiers de la rue,1999.0,11
3325,Mo’vez Lang,Rien ne va plus,1999.0,6
3326,Mo’vez Lang,Rien ne va plus,1999.0,11
3327,Mo’vez Lang,Rien ne va plus,1999.0,6
3328,Mo’vez Lang,Qui est-ce qui a un plan ?,1999.0,4
3329,Mo’vez Lang,Qui est-ce qui a un plan ?,1999.0,4
3330,Mo’vez Lang,Qui est-ce qui a un plan ?,1999.0,4
3331,Mo’vez Lang,Bouge pour la Mo’vez,1999.0,13
3332,Mo’vez Lang,Bouge pour la Mo’vez,1999.0,3
3333,Mo’vez Lang,Bouge pour la Mo’vez,1999.0,13
3334,Mo’vez Lang,La Vie Est Pleine De Surprises... (A Cappella),1999.0,6
3335,Mo’vez Lang,La Vie Est Pleine De Surprises... (A Cappella),1999.0,9
3336,Mo’vez Lang,La Vie Est Pleine De Surprises... (A Cappella),1999.0,11
3337,Neg’ Marrons,J’ai déjà mal,1999.0,3
3338,Neg’ Marrons,J’ai déjà mal,1999.0,3
3339,Neg’ Marrons,J’ai déjà mal,1999.0,3
3340,Neg’ Marrons,J’ai déjà mal,1999.0,3
3341,Neg’ Marrons,J’ai déjà mal,1999.0,3
3342,Alibi Montana,Alibi & Busta Flex,1999.0,3
3343,Alibi Montana,Alibi & Busta Flex,1999.0,3
3344,Alibi Montana,Alibi & Busta Flex,1999.0,3
3345,Alibi Montana,Alibi & Busta Flex,1999.0,3
3346,Dany Dan,Freestyle Sang d’Encre,1999.0,16
3347,Dany Dan,Capital D,1999.0,3
3348,Fabe,24 Heures,1999.0,3
3349,Fabe,24 Heures,1999.0,16
3350,Fabe,24 Heures,1999.0,13
3351,Fabe,24 Heures,1999.0,4
3352,Lady Laistee,Et si ?,1999.0,0
3353,Lady Laistee,Et si ?,1999.0,14
3354,Lady Laistee,Et si ?,1999.0,14
3355,Disiz,C’que les gens veulent entendre (Bête de bombe),1999.0,3
3356,Disiz,C’que les gens veulent entendre (Bête de bombe),1999.0,3
3357,Disiz,C’que les gens veulent entendre (Bête de bombe),1999.0,3
3358,Disiz,C’que les gens veulent entendre (Bête de bombe),1999.0,3
3359,Disiz,C’que les gens veulent entendre (Bête de bombe),1999.0,3
3360,Disiz,C’que les gens veulent entendre (Bête de bombe),1999.0,3
3361,Faf Larage,J’accuse,1999.0,6
3362,Faf Larage,J’accuse,1999.0,6
3363,Faf Larage,J’accuse,1999.0,6
3364,Faf Larage,J’accuse,1999.0,6
3365,Faf Larage,J’accuse,1999.0,6
3366,Faf Larage,Faut Savoir Anticiper,1999.0,9
3367,Faf Larage,Faut Savoir Anticiper,1999.0,9
3368,Faf Larage,Faut Savoir Anticiper,1999.0,16
3369,Faf Larage,A l’arrache,1999.0,4
3370,Faf Larage,A l’arrache,1999.0,3
3371,Faf Larage,A l’arrache,1999.0,6
3372,Faf Larage,A l’arrache,1999.0,10
3373,Faf Larage,C’est ma cause,1999.0,3
3374,Faf Larage,C’est ma cause,1999.0,3
3375,Faf Larage,C’est ma cause,1999.0,3
3376,Faf Larage,A cet instant précis,1999.0,7
3377,Faf Larage,A cet instant précis,1999.0,11
3378,Faf Larage,A cet instant précis,1999.0,7
3379,Faf Larage,A cet instant précis,1999.0,7
3380,Faf Larage,Putain de soirée de merde,1999.0,17
3381,Faf Larage,Putain de soirée de merde,1999.0,13
3382,Faf Larage,Putain de soirée de merde,1999.0,13
3383,Faf Larage,Putain de soirée de merde,1999.0,13
3384,Faf Larage,Le fainéant à la mer,1999.0,13
3385,Faf Larage,Le fainéant à la mer,1999.0,13
3386,Faf Larage,Le fainéant à la mer,1999.0,13
3387,Faf Larage,Le Souteneur (Mr Claude),1999.0,11
3388,Faf Larage,Le Souteneur (Mr Claude),1999.0,10
3389,Faf Larage,Le Souteneur (Mr Claude),1999.0,4
3390,Faf Larage,Putain d’bouffon,1999.0,4
3391,Faf Larage,Putain d’bouffon,1999.0,3
3392,Faf Larage,Putain d’bouffon,1999.0,3
3393,Faf Larage,Putain d’bouffon,1999.0,3
3394,Faf Larage,Assaut Lyrical,1999.0,16
3395,Faf Larage,Assaut Lyrical,1999.0,3
3396,Faf Larage,Assaut Lyrical,1999.0,3
3397,Faf Larage,Assaut Lyrical,1999.0,4
3398,Faf Larage,Assaut Lyrical,1999.0,12
3399,Faf Larage,Assaut Lyrical,1999.0,3
3400,Faf Larage,Assaut Lyrical,1999.0,3
3401,Faf Larage,Assaut Lyrical,1999.0,3
3402,Faf Larage,Assaut Lyrical,1999.0,3
3403,Faf Larage,Délires en vrac,1999.0,11
3404,Faf Larage,Délires en vrac,1999.0,16
3405,Faf Larage,Feuille blanche,1999.0,7
3406,Faf Larage,Feuille blanche,1999.0,7
3407,Faf Larage,Feuille blanche,1999.0,3
3408,Faf Larage,Le Dilemme,1999.0,10
3409,Faf Larage,Le Dilemme,1999.0,10
3410,Faf Larage,Le Dilemme,1999.0,10
3411,Faf Larage,J’ai honte,1999.0,12
3412,Faf Larage,Naze !!!,1999.0,4
3413,Faf Larage,Naze !!!,1999.0,9
3414,Faf Larage,Freestyle Flow,1999.0,3
3415,Faf Larage,Freestyle Flow,1999.0,3
3416,Faf Larage,Freestyle Flow,1999.0,3
3417,Faf Larage,Le Rapublicain,1999.0,7
3418,Faf Larage,Le Rapublicain,1999.0,7
3419,Faf Larage,Le Rapublicain,1999.0,9
3420,Faf Larage,Le Rapublicain,1999.0,6
3421,Faf Larage,Mission : pas d’faux,1999.0,3
3422,Faf Larage,Mission : pas d’faux,1999.0,3
3423,Kery James,Animalement vôtre,1999.0,6
3424,Kery James,Animalement vôtre,1999.0,6
3425,Kery James,Animalement vôtre,1999.0,6
3426,Kery James,Animalement vôtre,1999.0,6
3427,Kery James,Animalement vôtre,1999.0,6
3428,Kool Shen,Touche Pas A Ma Musique (Original),1999.0,3
3429,Beat de Boul,Beat 2 Boul Session,1999.0,4
3430,Beat de Boul,Beat 2 Boul Session,1999.0,16
3431,Beat de Boul,Beat 2 Boul Session,1999.0,12
3432,Beat de Boul,Beat 2 Boul Session,1999.0,4
3433,Beat de Boul,Beat 2 Boul Session,1999.0,9
3434,Beat de Boul,Beat 2 Boul Session,1999.0,3
3435,Beat de Boul,Beat 2 Boul Session,1999.0,1
3436,Beat de Boul,Beat 2 Boul Session,1999.0,3
3437,La Brigade,La mort n’est qu’une étape,1999.0,14
3438,La Brigade,La mort n’est qu’une étape,1999.0,14
3439,La Brigade,Qu’est-ce Que Tu Veux ?,1999.0,9
3440,La Brigade,Qu’est-ce Que Tu Veux ?,1999.0,11
3441,La Brigade,Même si ça plait pas,1999.0,9
3442,La Brigade,Même si ça plait pas,1999.0,11
3443,La Brigade,Même si ça plait pas,1999.0,0
3444,La Brigade,Même si ça plait pas,1999.0,12
3445,La Brigade,Même si ça plait pas,1999.0,7
3446,La Brigade,Même si ça plait pas,1999.0,6
3447,La Brigade,Même si ça plait pas,1999.0,12
3448,La Brigade,A Quoi Se Résume Ma Vie,1999.0,0
3449,La Brigade,A Quoi Se Résume Ma Vie,1999.0,0
3450,La Brigade,La Yerpri,1999.0,9
3451,La Brigade,La Yerpri,1999.0,7
3452,La Brigade,La Yerpri,1999.0,9
3453,La Brigade,La Yerpri,1999.0,7
3454,La Brigade,La Yerpri,1999.0,14
3455,La Brigade,La Yerpri,1999.0,14
3456,La Brigade,Partir Ailleurs,1999.0,7
3457,La Brigade,Partir Ailleurs,1999.0,7
3458,La Brigade,Le Derniers des militants,1999.0,6
3459,La Brigade,Le Derniers des militants,1999.0,6
3460,La Brigade,L’Autre France,1999.0,6
3461,La Brigade,L’Heure de Vérité,1999.0,6
3462,Mafia Trece,Arrête-ça,1999.0,1
3463,Mafia Trece,Arrête-ça,1999.0,4
3464,Mafia Trece,Arrête-ça,1999.0,4
3465,Mafia Trece,Arrête-ça,1999.0,12
3466,Mafia Trece,Arrête-ça,1999.0,3
3467,Mafia Trece,Arrête-ça,1999.0,3
3468,Mafia Trece,Arrête-ça,1999.0,3
3469,Mafia Trece,Arrête-ça,1999.0,16
3470,Mafia Trece,Ce N’Est Qu’Un Au Revoir...,1999.0,5
3471,Mafia Trece,Ce N’Est Qu’Un Au Revoir...,1999.0,5
3472,Mafia Trece,Ce N’Est Qu’Un Au Revoir...,1999.0,0
3473,Mafia Trece,Un Jour Meilleur Viendra,1999.0,0
3474,Mafia Trece,Un Jour Meilleur Viendra,1999.0,6
3475,Mafia Trece,Un Jour Meilleur Viendra,1999.0,0
3476,Ness & Cité,Si Tristes Sont Nos Vies,1999.0,11
3477,Ness & Cité,Si Tristes Sont Nos Vies,1999.0,7
3478,Ness & Cité,Si Tristes Sont Nos Vies,1999.0,7
3479,Octobre Rouge,1918,1999.0,11
3480,Octobre Rouge,1918,1999.0,11
3481,Octobre Rouge,1918,1999.0,6
3482,Prodige Namor,D’où viens-tu?,1999.0,6
3483,Prodige Namor,D’où viens-tu?,1999.0,6
3484,Prodige Namor,D’où viens-tu?,1999.0,12
3485,Prodige Namor,Où sont les enfants?,1999.0,7
3486,Prodige Namor,Où sont les enfants?,1999.0,16
3487,Prodige Namor,Où sont les enfants?,1999.0,6
3488,Prodige Namor,L’année de tous les dangers,1999.0,6
3489,Prodige Namor,L’année de tous les dangers,1999.0,6
3490,Prodige Namor,L’année de tous les dangers,1999.0,6
3491,Prodige Namor,L’année de tous les dangers,1999.0,6
3492,Prodige Namor,Je représente pour ma famille,1999.0,16
3493,Prodige Namor,Je représente pour ma famille,1999.0,3
3494,Prodige Namor,Je représente pour ma famille,1999.0,3
3495,Psy 4 de la Rime,Espoir,1999.0,11
3496,Psy 4 de la Rime,Espoir,1999.0,10
3497,Psy 4 de la Rime,Espoir,1999.0,4
3498,Psy 4 de la Rime,Espoir,1999.0,10
3499,Psy 4 de la Rime,Espoir,1999.0,10
3500,La Rumeur,"Pas de justice, pas de paix",1999.0,7
3501,La Rumeur,"Pas de justice, pas de paix",1999.0,6
3502,La Rumeur,Les écrits restent,1999.0,7
3503,La Rumeur,Les écrits restent,1999.0,16
3504,La Rumeur,Champs de canne à Paname,1999.0,17
3505,La Rumeur,Champs de canne à Paname,1999.0,11
3506,La Rumeur,Pas de vacances,1999.0,17
3507,La Rumeur,Pas de vacances,1999.0,17
3508,La Rumeur,Pas de vacances,1999.0,17
3509,La Rumeur,Pas de vacances,1999.0,17
3510,La Rumeur,Le marché noir,1999.0,8
3511,La Rumeur,Le marché noir,1999.0,6
3512,La Rumeur,Le marché noir,1999.0,11
3513,La Rumeur,Le marché noir,1999.0,6
3514,La Rumeur,Le marché noir,1999.0,6
3515,La Rumeur,Encore plus fort...,1999.0,6
3516,La Rumeur,Encore plus fort...,1999.0,9
3517,La Rumeur,Encore plus fort...,1999.0,6
3518,La Rumeur,Encore plus fort...,1999.0,6
3519,La Rumeur,Les apparences,1999.0,6
3520,La Rumeur,Les apparences,1999.0,11
3521,La Rumeur,Les apparences,1999.0,6
3522,La Rumeur,Intro,1999.0,7
3523,La Rumeur,Intro,1999.0,3
3524,Saïan Supa Crew,Darkness,1999.0,2
3525,Saïan Supa Crew,Darkness,1999.0,7
3526,Saïan Supa Crew,Darkness,1999.0,7
3527,Saïan Supa Crew,Abécédaire des cons,1999.0,3
3528,Saïan Supa Crew,Abécédaire des cons,1999.0,10
3529,Saïan Supa Crew,Abécédaire des cons,1999.0,16
3530,Saïan Supa Crew,Abécédaire des cons,1999.0,4
3531,Saïan Supa Crew,Abécédaire des cons,1999.0,4
3532,Saïan Supa Crew,Abécédaire des cons,1999.0,16
3533,Saïan Supa Crew,KLR,1999.0,9
3534,Saïan Supa Crew,KLR,1999.0,5
3535,Saïan Supa Crew,KLR,1999.0,0
3536,Saïan Supa Crew,KLR,1999.0,5
3537,Saïan Supa Crew,KLR,1999.0,5
3538,Saïan Supa Crew,J’adore ça,1999.0,2
3539,Saïan Supa Crew,J’adore ça,1999.0,4
3540,Saïan Supa Crew,J’adore ça,1999.0,18
3541,Saïan Supa Crew,J’adore ça,1999.0,10
3542,Saïan Supa Crew,J’adore ça,1999.0,6
3543,Saïan Supa Crew,G-Padpo,1999.0,8
3544,Saïan Supa Crew,G-Padpo,1999.0,17
3545,Saïan Supa Crew,G-Padpo,1999.0,8
3546,Saïan Supa Crew,G-Padpo,1999.0,8
3547,Saïan Supa Crew,G-Padpo,1999.0,2
3548,Saïan Supa Crew,G-Padpo,1999.0,4
3549,Saïan Supa Crew,G-Padpo,1999.0,2
3550,Saïan Supa Crew,G-Padpo,1999.0,11
3551,Saïan Supa Crew,G-Padpo,1999.0,17
3552,Saïan Supa Crew,G-Padpo,1999.0,4
3553,Saïan Supa Crew,Histoire d’un homme faible,1999.0,7
3554,Saïan Supa Crew,Histoire d’un homme faible,1999.0,7
3555,Saïan Supa Crew,Histoire d’un homme faible,1999.0,11
3556,Saïan Supa Crew,Histoire d’un homme faible,1999.0,7
3557,Saïan Supa Crew,Histoire d’un homme faible,1999.0,7
3558,Saïan Supa Crew,Malade Imaginaire,1999.0,3
3559,Saïan Supa Crew,Malade Imaginaire,1999.0,3
3560,Saïan Supa Crew,Malade Imaginaire,1999.0,4
3561,Saïan Supa Crew,Malade Imaginaire,1999.0,4
3562,Saïan Supa Crew,Malade Imaginaire,1999.0,3
3563,Saïan Supa Crew,Soul Mwa Pas,1999.0,5
3564,Saïan Supa Crew,Soul Mwa Pas,1999.0,5
3565,Saïan Supa Crew,Soul Mwa Pas,1999.0,5
3566,Saïan Supa Crew,La Méthode,1999.0,3
3567,Saïan Supa Crew,La Méthode,1999.0,3
3568,Saïan Supa Crew,La Méthode,1999.0,15
3569,Saïan Supa Crew,La Méthode,1999.0,2
3570,Saïan Supa Crew,La Méthode,1999.0,4
3571,Saïan Supa Crew,La Méthode,1999.0,3
3572,Saïan Supa Crew,Objectif,1999.0,16
3573,Saïan Supa Crew,Objectif,1999.0,16
3574,Saïan Supa Crew,Objectif,1999.0,9
3575,Saïan Supa Crew,Objectif,1999.0,16
3576,Saïan Supa Crew,Pitchy and Skratchee Show,1999.0,3
3577,Saïan Supa Crew,Pitchy and Skratchee Show,1999.0,6
3578,Saïan Supa Crew,Pitchy and Skratchee Show,1999.0,4
