artist,title,year,iramuteq_class
Akhenaton,Au bout du compte,2015.0,1
JuL,À coup de taser,2015.0,3
JuL,À coup de taser,2015.0,3
JuL,À coup de taser,2015.0,3
JuL,À coup de taser,2015.0,3
JuL,À coup de taser,2015.0,3
Kofs,Trakeur,2015.0,16
Kofs,Trakeur,2015.0,16
Kofs,Trakeur,2015.0,3
JuL,Phénomène du ghetto,2015.0,3
JuL,Phénomène du ghetto,2015.0,3
JuL,Phénomène du ghetto,2015.0,3
JuL,Phénomène du ghetto,2015.0,14
JuL,Phénomène du ghetto,2015.0,3
Népal,66 mesures,2015.0,7
MZ,Tchapalo,2015.0,7
MZ,Tchapalo,2015.0,17
MZ,Tchapalo,2015.0,7
MZ,Tchapalo,2015.0,7
Hooss,Maman dort,2015.0,3
Hooss,Maman dort,2015.0,16
Hooss,Maman dort,2015.0,9
Bigflo & Oli,C’est pas du rap...,2015.0,19
Bigflo & Oli,C’est pas du rap...,2015.0,12
Kamikaz,J’ai Perdu Mon Temps,2015.0,19
Kamikaz,J’ai Perdu Mon Temps,2015.0,12
Kamikaz,J’ai Perdu Mon Temps,2015.0,12
Kamikaz,J’ai Perdu Mon Temps,2015.0,12
Kamikaz,J’ai Perdu Mon Temps,2015.0,12
13 Block,Olaskurt,2015.0,9
13 Block,Olaskurt,2015.0,9
13 Block,Olaskurt,2015.0,20
La Fouine,Par Intérêt,2015.0,15
La Fouine,Par Intérêt,2015.0,17
La Fouine,Par Intérêt,2015.0,16
Gradur,Los Santos,2015.0,16
Gradur,Los Santos,2015.0,7
Gradur,Los Santos,2015.0,17
Deen Burbigo,Avertis,2015.0,11
Deen Burbigo,Avertis,2015.0,13
Deen Burbigo,Avertis,2015.0,17
MZ,Coca N Bourbon,2015.0,19
MZ,Coca N Bourbon,2015.0,3
MZ,Coca N Bourbon,2015.0,19
MZ,Coca N Bourbon,2015.0,19
MZ,Coca N Bourbon,2015.0,19
Disiz,Bête de bombe 6,2015.0,7
Disiz,Bête de bombe 6,2015.0,17
Disiz,Bête de bombe 6,2015.0,10
Disiz,Bête de bombe 6,2015.0,17
Disiz,Bête de bombe 6,2015.0,10
Disiz,Bête de bombe 6,2015.0,11
Disiz,Bête de bombe 6,2015.0,10
Elh Kmer,Sarajevo,2015.0,17
Elh Kmer,Sarajevo,2015.0,20
Elh Kmer,Sarajevo,2015.0,15
Bigflo & Oli,Miroir,2015.0,12
Bigflo & Oli,Miroir,2015.0,12
Set&Match,Jeunes,2015.0,10
Set&Match,Jeunes,2015.0,19
Set&Match,Jeunes,2015.0,10
Set&Match,Jeunes,2015.0,20
Set&Match,Jeunes,2015.0,20
Set&Match,Jeunes,2015.0,10
Set&Match,Chiens sauvages,2015.0,20
Set&Match,Chiens sauvages,2015.0,10
Set&Match,Chiens sauvages,2015.0,12
Rimkus,Du papier,2015.0,16
Rimkus,Du papier,2015.0,9
Rimkus,Du papier,2015.0,3
Rimkus,Du papier,2015.0,16
The Shin Sekaï,Ma jolie,2015.0,19
The Shin Sekaï,Ma jolie,2015.0,7
The Shin Sekaï,Ma jolie,2015.0,13
The Shin Sekaï,Ma jolie,2015.0,6
Gradur,Calibré,2015.0,16
Gradur,Calibré,2015.0,17
Lacrim,Ça débite,2015.0,15
Lacrim,Ça débite,2015.0,16
Lacrim,Ça débite,2015.0,16
Niro,Qu’est-ce que tu me racontes ?,2015.0,19
Niro,Qu’est-ce que tu me racontes ?,2015.0,17
Kaaris,Démarrage Hold-Up,2015.0,20
Kaaris,Démarrage Hold-Up,2015.0,7
Kaaris,Démarrage Hold-Up,2015.0,17
Kaaris,Démarrage Hold-Up,2015.0,11
Kaaris,Démarrage Hold-Up,2015.0,17
Gradur,Freestyle EnLéger #1,2015.0,13
Gradur,Freestyle EnLéger #1,2015.0,20
Gradur,Freestyle EnLéger #1,2015.0,7
Gradur,Freestyle EnLéger #1,2015.0,7
Blacko (FRA),Accroché à mes rêves,2015.0,20
Blacko (FRA),Accroché à mes rêves,2015.0,20
Blacko (FRA),Accroché à mes rêves,2015.0,20
Casseurs Flowters,C’est toujours 2 connards dans un abribus,2015.0,11
Casseurs Flowters,C’est toujours 2 connards dans un abribus,2015.0,10
Sneazzy,Dieu merci,2015.0,20
Sneazzy,Dieu merci,2015.0,13
Niro,Oméga,2015.0,16
Niro,Oméga,2015.0,16
Niro,Oméga,2015.0,3
Gims,Richard Mille (Pilule Rouge),2015.0,8
Gims,Richard Mille (Pilule Rouge),2015.0,15
Kaaris,Voyageur,2015.0,11
Kaaris,Voyageur,2015.0,20
Kaaris,Voyageur,2015.0,11
Kaaris,Voyageur,2015.0,20
Swift Guad,AmStramGram,2015.0,11
Swift Guad,AmStramGram,2015.0,11
Hooss,Tir en l’air zin,2015.0,3
Hooss,Tir en l’air zin,2015.0,16
Hooss,Tir en l’air zin,2015.0,16
Hooss,Tir en l’air zin,2015.0,3
Rohff,Sans forcer,2015.0,16
Rohff,Sans forcer,2015.0,17
Rohff,Sans forcer,2015.0,7
JuL,À la fou,2015.0,3
JuL,À la fou,2015.0,13
JuL,À la fou,2015.0,12
JuL,À la fou,2015.0,3
JuL,À la fou,2015.0,7
JuL,À la fou,2015.0,3
JuL,À la fou,2015.0,3
Jazzy Bazz,Croquemort,2015.0,11
Jazzy Bazz,Croquemort,2015.0,11
Jazzy Bazz,Croquemort,2015.0,10
SCH,Que le doigt,2015.0,17
SCH,Que le doigt,2015.0,9
SCH,Que le doigt,2015.0,17
Hamza,Respect,2015.0,4
Hamza,Respect,2015.0,4
Hamza,Respect,2015.0,4
Hamza,Respect,2015.0,4
Disiz,Abuzeur,2015.0,7
Disiz,Abuzeur,2015.0,7
Disiz,Abuzeur,2015.0,7
Disiz,Abuzeur,2015.0,7
Disiz,Abuzeur,2015.0,7
Disiz,Abuzeur,2015.0,7
Rohff,Du Sale,2015.0,7
Rohff,Du Sale,2015.0,17
Rohff,Du Sale,2015.0,7
Rohff,Du Sale,2015.0,17
Rohff,Du Sale,2015.0,7
Rohff,Du Sale,2015.0,13
Gims,Uzi (Pilule Rouge),2015.0,17
Gims,Uzi (Pilule Rouge),2015.0,19
Gims,Uzi (Pilule Rouge),2015.0,17
Hooss,Devant le D 2.0,2015.0,16
Hooss,Devant le D 2.0,2015.0,15
Hooss,Devant le D 2.0,2015.0,3
JuL,On veut le million,2015.0,3
JuL,On veut le million,2015.0,3
JuL,On veut le million,2015.0,3
JuL,On veut le million,2015.0,3
Kamikaz,Street Réalité,2015.0,17
Kamikaz,Street Réalité,2015.0,17
JuL,Jul en Freestyle dans Planète Rap ! #MyWorld (29/11/15),2015.0,3
JuL,Jul en Freestyle dans Planète Rap ! #MyWorld (29/11/15),2015.0,3
JuL,Jul en Freestyle dans Planète Rap ! #MyWorld (29/11/15),2015.0,3
JuL,Jul en Freestyle dans Planète Rap ! #MyWorld (29/11/15),2015.0,20
MZ,Kalina,2015.0,11
MZ,Kalina,2015.0,9
MZ,Kalina,2015.0,9
MZ,Kalina,2015.0,17
MZ,Kalina,2015.0,9
Davodka,La Mise au Poing,2015.0,10
Davodka,La Mise au Poing,2015.0,10
Siboy,Execution,2015.0,17
Siboy,Execution,2015.0,9
Siboy,Execution,2015.0,9
PSO Thug,Finition,2015.0,4
PSO Thug,Finition,2015.0,4
PSO Thug,Finition,2015.0,9
PSO Thug,Finition,2015.0,4
PSO Thug,Finition,2015.0,15
Sinik,Quand Je Serai Grand,2015.0,20
Sinik,Quand Je Serai Grand,2015.0,7
Sinik,Quand Je Serai Grand,2015.0,20
Sinik,Quand Je Serai Grand,2015.0,17
Sinik,Quand Je Serai Grand,2015.0,7
Sinik,Quand Je Serai Grand,2015.0,20
S.Pri Noir,My Life,2015.0,8
S.Pri Noir,My Life,2015.0,20
S.Pri Noir,My Life,2015.0,20
Hayce Lemsi,L’Or des Rois (Un petit pas pour Lemsi),2015.0,20
Kamikaz,Blindé,2015.0,3
Kamikaz,Blindé,2015.0,15
Lomepal,Solo,2015.0,12
Lomepal,Solo,2015.0,20
Lomepal,Solo,2015.0,12
Lomepal,Solo,2015.0,7
Lomepal,Solo,2015.0,20
Sadek,C’est clair,2015.0,15
Sadek,C’est clair,2015.0,16
Sadek,C’est clair,2015.0,15
Sadek,C’est clair,2015.0,3
Sadek,C’est clair,2015.0,15
Hayce Lemsi,Millionnaire,2015.0,17
Niska,Alien,2015.0,17
Niska,Alien,2015.0,7
Niska,Alien,2015.0,16
Lartiste,Pay me,2015.0,6
Lartiste,Pay me,2015.0,16
Lartiste,Pay me,2015.0,6
Lartiste,Pay me,2015.0,17
Lartiste,Pay me,2015.0,16
Georgio,Malik,2015.0,12
Georgio,Malik,2015.0,12
Georgio,Malik,2015.0,12
El Matador,Mec fragile,2015.0,13
El Matador,Mec fragile,2015.0,20
El Matador,Mec fragile,2015.0,13
Siboy,Low,2015.0,17
Siboy,Low,2015.0,4
Siboy,Low,2015.0,17
Siboy,Low,2015.0,4
Niro,#EF2 Balavoine,2015.0,17
Niro,#EF2 Balavoine,2015.0,7
JuL,Là où la vie me mène,2015.0,20
JuL,Là où la vie me mène,2015.0,3
JuL,Là où la vie me mène,2015.0,20
JuL,Là où la vie me mène,2015.0,3
JuL,Là où la vie me mène,2015.0,20
Gradur,Intro,2015.0,17
Gradur,Intro,2015.0,17
Sadek,Banlieue,2015.0,3
Sadek,Banlieue,2015.0,8
Sadek,Banlieue,2015.0,10
Sadek,Banlieue,2015.0,19
Gradur,Catchanababy,2015.0,17
Gradur,Catchanababy,2015.0,17
Rohff,Bijou,2015.0,7
Rohff,Bijou,2015.0,4
Rohff,Bijou,2015.0,13
Rohff,Bijou,2015.0,4
Rohff,Bijou,2015.0,19
Rohff,Bijou,2015.0,4
Alonzo,Brinks,2015.0,17
Alonzo,Brinks,2015.0,16
Alonzo,Brinks,2015.0,17
Alonzo,Brinks,2015.0,16
Alonzo,Brinks,2015.0,17
Dosseh,Nirvana (#YuriNegrowski 5),2015.0,17
The Shin Sekaï,Tokyo Story 2/3 (Haine),2015.0,20
The Shin Sekaï,Tokyo Story 2/3 (Haine),2015.0,13
The Shin Sekaï,Tokyo Story 2/3 (Haine),2015.0,20
The Shin Sekaï,Tokyo Story 2/3 (Haine),2015.0,13
Siboy,Enemy,2015.0,16
Siboy,Enemy,2015.0,10
Odezenne,Un corps à prendre,2015.0,20
Odezenne,Un corps à prendre,2015.0,19
Disiz,Bonnie sans Clyde,2015.0,7
Disiz,Bonnie sans Clyde,2015.0,20
Disiz,Bonnie sans Clyde,2015.0,7
Disiz,Bonnie sans Clyde,2015.0,7
Disiz,Bonnie sans Clyde,2015.0,13
Djadja & Dinaz,Vesqui les palabe,2015.0,16
Djadja & Dinaz,Vesqui les palabe,2015.0,9
Djadja & Dinaz,Vesqui les palabe,2015.0,9
Bigflo & Oli,Le bijoutier,2015.0,12
Bigflo & Oli,Le bijoutier,2015.0,19
Ninho,Booska Pop-corn,2015.0,9
Ninho,Booska Pop-corn,2015.0,4
Hooss,Fais Les Fils (Bonus Track),2015.0,17
Hooss,Fais Les Fils (Bonus Track),2015.0,3
Hooss,Fais Les Fils (Bonus Track),2015.0,16
Hooss,Fais Les Fils (Bonus Track),2015.0,3
DTF,185,2015.0,14
DTF,185,2015.0,14
DTF,185,2015.0,14
DTF,185,2015.0,14
DTF,185,2015.0,15
DTF,185,2015.0,14
Luidji,Mécanique des fluides,2015.0,13
Luidji,Mécanique des fluides,2015.0,19
Luidji,Mécanique des fluides,2015.0,13
Luidji,Mécanique des fluides,2015.0,19
Youssoupha,Le score,2015.0,20
Youssoupha,Le score,2015.0,10
Youssoupha,Le score,2015.0,20
Youssoupha,Le score,2015.0,8
Youssoupha,Le score,2015.0,20
Kaaris,Four,2015.0,13
Kaaris,Four,2015.0,17
Kaaris,Four,2015.0,13
Kaaris,Four,2015.0,11
Kaaris,Four,2015.0,13
Niro,Wesh à mon zinc,2015.0,16
Niro,Wesh à mon zinc,2015.0,17
Niro,Wesh à mon zinc,2015.0,17
JuL,Je vise le sommet,2015.0,20
JuL,Je vise le sommet,2015.0,20
Casseurs Flowters,Wondercash,2015.0,13
Casseurs Flowters,Wondercash,2015.0,11
Casseurs Flowters,Wondercash,2015.0,13
Dosseh,Le dehors,2015.0,15
Dosseh,Le dehors,2015.0,16
Seth Gueko,Hommes des neiges,2015.0,15
Seth Gueko,Hommes des neiges,2015.0,17
Seth Gueko,Hommes des neiges,2015.0,15
Seth Gueko,Hommes des neiges,2015.0,18
Hippocampe Fou,Las Estrellas,2015.0,19
Hippocampe Fou,Las Estrellas,2015.0,11
Siboy,Barbarie,2015.0,17
Médine,Boulehya,2015.0,8
Médine,Boulehya,2015.0,8
Médine,Boulehya,2015.0,17
Médine,Boulehya,2015.0,8
Médine,Boulehya,2015.0,8
Davodka,Addiction (Interlude),2015.0,20
Davodka,Addiction (Interlude),2015.0,19
Davodka,Addiction (Interlude),2015.0,20
Mac Tyer,Bandit,2015.0,20
Mac Tyer,Bandit,2015.0,3
Mac Tyer,Bandit,2015.0,15
Mac Tyer,Bandit,2015.0,3
Mac Tyer,Bandit,2015.0,7
Mac Tyer,Bandit,2015.0,3
Lino,Narco,2015.0,9
Lino,Narco,2015.0,16
Lino,Narco,2015.0,16
Lefa,TMCP #1 - Fierté,2015.0,12
Lefa,TMCP #1 - Fierté,2015.0,12
Lefa,TMCP #1 - Fierté,2015.0,20
Niro,Y’a Pas D’lézard,2015.0,16
Niro,Y’a Pas D’lézard,2015.0,16
Niro,Y’a Pas D’lézard,2015.0,16
Hippocampe Fou,Chasse aux Sorcières,2015.0,8
Hippocampe Fou,Chasse aux Sorcières,2015.0,8
Hippocampe Fou,Chasse aux Sorcières,2015.0,19
Hippocampe Fou,Chasse aux Sorcières,2015.0,19
Rim’K,Big fumée,2015.0,9
Rim’K,Big fumée,2015.0,14
Rim’K,Big fumée,2015.0,16
Rim’K,Big fumée,2015.0,9
Rim’K,Big fumée,2015.0,9
Odezenne,Vilaine,2015.0,7
Odezenne,Vilaine,2015.0,19
Seth Gueko,Seth Gueko Bar,2015.0,7
Seth Gueko,Seth Gueko Bar,2015.0,7
Seth Gueko,Seth Gueko Bar,2015.0,7
Seth Gueko,Seth Gueko Bar,2015.0,7
Seth Gueko,Seth Gueko Bar,2015.0,7
Lord Esperanza,Hors de Portée,2015.0,7
Lord Esperanza,Hors de Portée,2015.0,10
Veazy,Action-Réaction,2015.0,12
Veazy,Action-Réaction,2015.0,20
Hamza,Bibi Boy Swag,2015.0,7
Hamza,Bibi Boy Swag,2015.0,7
Hamza,Bibi Boy Swag,2015.0,7
Hamza,Bibi Boy Swag,2015.0,7
Hayce Lemsi,Paname Airlines,2015.0,10
Hayce Lemsi,Paname Airlines,2015.0,11
Hayce Lemsi,Paname Airlines,2015.0,11
Lacraps,Ma Noirceur,2015.0,19
Lacraps,Ma Noirceur,2015.0,8
Lacraps,Ma Noirceur,2015.0,19
Lacraps,Ma Noirceur,2015.0,10
Lacraps,Ma Noirceur,2015.0,8
Lacraps,Ma Noirceur,2015.0,12
Lacraps,Ma Noirceur,2015.0,19
Abou Debeing,TaÇaTwa,2015.0,17
Abou Debeing,TaÇaTwa,2015.0,7
Abou Debeing,TaÇaTwa,2015.0,16
Abou Debeing,TaÇaTwa,2015.0,7
Abou Debeing,TaÇaTwa,2015.0,7
Rohff,Vrai reconnait vrai,2015.0,17
Rohff,Vrai reconnait vrai,2015.0,16
Soprano,L’Everest,2015.0,20
Soprano,L’Everest,2015.0,20
Niro,Haut les mains,2015.0,20
Niro,Haut les mains,2015.0,16
Alonzo,Zouker,2015.0,3
Alonzo,Zouker,2015.0,17
Alonzo,Zouker,2015.0,3
Alonzo,Zouker,2015.0,17
Alonzo,Zouker,2015.0,3
Alonzo,Zouker,2015.0,9
Bigflo & Oli,Ça coûte rien,2015.0,7
Bigflo & Oli,Ça coûte rien,2015.0,12
Bigflo & Oli,Ça coûte rien,2015.0,20
Bigflo & Oli,Ça coûte rien,2015.0,12
Gradur,Philly,2015.0,16
Gradur,Philly,2015.0,17
Gradur,Philly,2015.0,16
Gradur,Philly,2015.0,17
Demi Portion,Demi paix,2015.0,20
Demi Portion,Demi paix,2015.0,20
Dosseh,Hors-Série (#YuriNegrowski 6),2015.0,12
Dosseh,Hors-Série (#YuriNegrowski 6),2015.0,17
MZ,OG’s,2015.0,7
MZ,OG’s,2015.0,7
MZ,OG’s,2015.0,4
MZ,OG’s,2015.0,7
Kalash Criminel,Du sale,2015.0,17
Kalash Criminel,Du sale,2015.0,9
Kalash Criminel,Du sale,2015.0,17
Josman,Mon âme,2015.0,19
Josman,Mon âme,2015.0,19
Josman,Mon âme,2015.0,19
Josman,Mon âme,2015.0,19
Dosseh,Yuri Negrowski,2015.0,8
Dosseh,Yuri Negrowski,2015.0,10
Dosseh,Yuri Negrowski,2015.0,20
Bigflo & Oli,Le bouchon,2015.0,8
Bigflo & Oli,Le bouchon,2015.0,19
Bigflo & Oli,Le bouchon,2015.0,12
Bigflo & Oli,Le bouchon,2015.0,19
Bigflo & Oli,Le bouchon,2015.0,12
Alonzo,Freestyle Araï 2015,2015.0,3
Alonzo,Freestyle Araï 2015,2015.0,3
Alonzo,Carré VIP,2015.0,15
Alonzo,Carré VIP,2015.0,3
Alonzo,Carré VIP,2015.0,3
Alonzo,Carré VIP,2015.0,3
Alonzo,Carré VIP,2015.0,3
Alonzo,Carré VIP,2015.0,3
SCH,Paie moi ma drogue,2015.0,7
SCH,Paie moi ma drogue,2015.0,7
SCH,Paie moi ma drogue,2015.0,7
Lacrim,Booska Ripro,2015.0,16
Gradur,J’donne ça,2015.0,3
Gradur,J’donne ça,2015.0,3
Gradur,J’donne ça,2015.0,17
Gradur,J’donne ça,2015.0,16
Gradur,J’donne ça,2015.0,17
Gradur,J’donne ça,2015.0,17
Niro,Pablo,2015.0,16
Niro,Pablo,2015.0,16
Niro,Pablo,2015.0,16
Alonzo,Bronzé à vie,2015.0,17
Alonzo,Bronzé à vie,2015.0,17
Alonzo,Bronzé à vie,2015.0,12
Mister V,Pas le temps de niaiser,2015.0,17
Mister V,Pas le temps de niaiser,2015.0,7
Mister V,Pas le temps de niaiser,2015.0,7
Alonzo,En bombe,2015.0,17
Alonzo,En bombe,2015.0,4
Alonzo,En bombe,2015.0,16
Alonzo,En bombe,2015.0,4
S.Pri Noir,CFA,2015.0,7
S.Pri Noir,CFA,2015.0,7
S.Pri Noir,CFA,2015.0,3
S.Pri Noir,60G,2015.0,17
S.Pri Noir,60G,2015.0,16
Hooss,French Riviera,2015.0,13
Hooss,French Riviera,2015.0,12
Hooss,French Riviera,2015.0,16
Hooss,French Riviera,2015.0,13
Hooss,French Riviera,2015.0,3
Abou Debeing,Adios,2015.0,14
Abou Debeing,Adios,2015.0,12
Abou Debeing,Adios,2015.0,14
Abou Debeing,Adios,2015.0,20
Abou Debeing,Adios,2015.0,14
Georgio,Bercé par le vent,2015.0,20
Georgio,Bercé par le vent,2015.0,19
Georgio,Bercé par le vent,2015.0,13
Georgio,Bercé par le vent,2015.0,19
Georgio,Bercé par le vent,2015.0,19
L’Algérino,Cette Fois C’est Fini,2015.0,19
L’Algérino,Cette Fois C’est Fini,2015.0,1
L’Algérino,Cette Fois C’est Fini,2015.0,19
L’Algérino,Cette Fois C’est Fini,2015.0,1
Hayce Lemsi,Freestyle Faut Qu’Ça Trace FM,2015.0,17
Niska,Intro,2015.0,17
Georgio,Appel à la révolte,2015.0,11
Georgio,Appel à la révolte,2015.0,8
Georgio,Appel à la révolte,2015.0,13
Georgio,Appel à la révolte,2015.0,17
Georgio,Appel à la révolte,2015.0,20
Georgio,Appel à la révolte,2015.0,8
Niska,911,2015.0,15
Niska,911,2015.0,7
Niska,911,2015.0,17
Niska,911,2015.0,7
Kaaris,H,2015.0,17
Kaaris,H,2015.0,9
Kaaris,H,2015.0,17
Kaaris,H,2015.0,9
TSR Crew,Crimes et sentiments,2015.0,13
TSR Crew,Crimes et sentiments,2015.0,19
TSR Crew,Crimes et sentiments,2015.0,20
Hayce Lemsi,Les mauvais garçons dansent,2015.0,4
Hayce Lemsi,Les mauvais garçons dansent,2015.0,4
Jazzy Bazz,Fluctuat Nec Mergitur,2015.0,19
Jazzy Bazz,Fluctuat Nec Mergitur,2015.0,8
Jazzy Bazz,Fluctuat Nec Mergitur,2015.0,8
Sneazzy,ISF,2015.0,17
Sneazzy,ISF,2015.0,18
Sneazzy,ISF,2015.0,17
Sneazzy,ISF,2015.0,1
JuL,Que ça me critique,2015.0,3
JuL,Que ça me critique,2015.0,3
Aladin 135,Angle mort,2015.0,8
Aladin 135,Angle mort,2015.0,19
Aladin 135,Angle mort,2015.0,20
Freeze Corleone,667 Gouvernement,2015.0,2
Freeze Corleone,667 Gouvernement,2015.0,2
SCH,Booska Puto,2015.0,16
Gradur,Freestyle EnLéger #2,2015.0,17
Gradur,Freestyle EnLéger #2,2015.0,17
Sadek,Roulette Russe 1 (Nicky Santoro),2015.0,12
Sadek,Roulette Russe 1 (Nicky Santoro),2015.0,18
Sadek,Roulette Russe 1 (Nicky Santoro),2015.0,7
Sadek,Roulette Russe 1 (Nicky Santoro),2015.0,18
Gaël Faye,Paris Métèque,2015.0,19
Gaël Faye,Paris Métèque,2015.0,8
Gaël Faye,Paris Métèque,2015.0,8
Gaël Faye,Paris Métèque,2015.0,19
JuL,Va là-bas,2015.0,3
Sneazzy,Chienne de vie,2015.0,19
Sneazzy,Chienne de vie,2015.0,12
Sneazzy,Chienne de vie,2015.0,13
Sneazzy,Chienne de vie,2015.0,7
Sneazzy,Chienne de vie,2015.0,7
Hooss,Habibi,2015.0,16
Hooss,Habibi,2015.0,16
Kamikaz,La Rue M’a Bercé,2015.0,20
Kamikaz,La Rue M’a Bercé,2015.0,3
Kamikaz,La Rue M’a Bercé,2015.0,8
PSO Thug,17Teudy,2015.0,4
PSO Thug,17Teudy,2015.0,4
Djadja & Dinaz,La Source,2015.0,16
Damso,Mi Amor,2015.0,3
Damso,Mi Amor,2015.0,7
Damso,Mi Amor,2015.0,3
Damso,Mi Amor,2015.0,7
Damso,Mi Amor,2015.0,3
Hamza,Mula,2015.0,16
Lino,7 milliards sous le ciel,2015.0,12
Lino,7 milliards sous le ciel,2015.0,8
Caribbean Dandee,L’arène,2015.0,10
Caribbean Dandee,L’arène,2015.0,19
Caribbean Dandee,L’arène,2015.0,10
Caribbean Dandee,L’arène,2015.0,19
Vald,Péché mignon,2015.0,19
Vald,Péché mignon,2015.0,19
Vald,Péché mignon,2015.0,19
Vald,Péché mignon,2015.0,20
Dinos,Chapelle Sixtine (Freestyle),2015.0,17
Dinos,Chapelle Sixtine (Freestyle),2015.0,8
Dinos,Chapelle Sixtine (Freestyle),2015.0,17
Dinos,Chapelle Sixtine (Freestyle),2015.0,16
Davodka,Les maux de la fin,2015.0,20
Gradur,Je m’en vais,2015.0,19
Gradur,Je m’en vais,2015.0,19
Gradur,Je m’en vais,2015.0,19
PSO Thug,Thuggin,2015.0,4
PSO Thug,Thuggin,2015.0,9
PSO Thug,Thuggin,2015.0,4
PSO Thug,Thuggin,2015.0,9
TSR Crew,Mes frères,2015.0,12
TSR Crew,Mes frères,2015.0,20
TSR Crew,Mes frères,2015.0,17
TSR Crew,Mes frères,2015.0,16
TSR Crew,Mes frères,2015.0,10
TSR Crew,Mes frères,2015.0,20
Disiz,La promesse (Remix),2015.0,19
Disiz,La promesse (Remix),2015.0,10
Disiz,La promesse (Remix),2015.0,13
Disiz,La promesse (Remix),2015.0,8
Disiz,La promesse (Remix),2015.0,7
Rohff,My Nigga My Rebeu,2015.0,8
Rohff,My Nigga My Rebeu,2015.0,17
Rohff,My Nigga My Rebeu,2015.0,16
H Magnum,Garde l’équilibre,2015.0,12
H Magnum,Garde l’équilibre,2015.0,20
H Magnum,Garde l’équilibre,2015.0,20
H Magnum,Garde l’équilibre,2015.0,20
Sinik,J’ai plus 20 ans,2015.0,20
Sinik,J’ai plus 20 ans,2015.0,13
Sinik,J’ai plus 20 ans,2015.0,10
Sinik,J’ai plus 20 ans,2015.0,20
Sinik,J’ai plus 20 ans,2015.0,13
Kaaris,Le temps,2015.0,17
Kaaris,Le temps,2015.0,7
Kaaris,Le temps,2015.0,17
Kaaris,Le temps,2015.0,7
Kaaris,Le temps,2015.0,17
Rim’K,Fou,2015.0,7
L’Algérino,Hajabtili Nti,2015.0,3
L’Algérino,Hajabtili Nti,2015.0,4
L’Algérino,Hajabtili Nti,2015.0,17
Sadek,Roulette Russe 3 (Grosse poukave),2015.0,9
Sadek,Roulette Russe 3 (Grosse poukave),2015.0,9
Sadek,Roulette Russe 3 (Grosse poukave),2015.0,9
Sadek,Roulette Russe 3 (Grosse poukave),2015.0,9
Rim’K,Tristesse,2015.0,19
Rim’K,Tristesse,2015.0,19
Rim’K,Tristesse,2015.0,20
MZ,Johnny,2015.0,7
MZ,Johnny,2015.0,7
MZ,Johnny,2015.0,9
MZ,Johnny,2015.0,7
Dosseh,Végéta,2015.0,20
Dosseh,Végéta,2015.0,20
Kamikaz,Seul Contre Tous,2015.0,3
Kamikaz,Seul Contre Tous,2015.0,12
Kamikaz,Seul Contre Tous,2015.0,3
Kamikaz,Seul Contre Tous,2015.0,12
Kamikaz,Seul Contre Tous,2015.0,12
Gradur,Beef,2015.0,17
Gradur,Beef,2015.0,7
Gradur,Beef,2015.0,17
Gradur,Beef,2015.0,17
Gradur,Beef,2015.0,17
Alonzo,Bout de shit,2015.0,12
Alonzo,Bout de shit,2015.0,3
Alonzo,Bout de shit,2015.0,3
Alonzo,Bout de shit,2015.0,3
Niro,On a passé l’âge,2015.0,17
Niro,On a passé l’âge,2015.0,16
Youssoupha,Pharaons et fantômes,2015.0,8
Youssoupha,Pharaons et fantômes,2015.0,8
Youssoupha,Pharaons et fantômes,2015.0,8
Youssoupha,Pharaons et fantômes,2015.0,8
MZ,Wesh les puristes,2015.0,17
MZ,Wesh les puristes,2015.0,7
MZ,Wesh les puristes,2015.0,17
MZ,Wesh les puristes,2015.0,7
MZ,Wesh les puristes,2015.0,7
JuL,Freestyle Générations 27/12/2015,2015.0,3
JuL,Freestyle Générations 27/12/2015,2015.0,3
JuL,Freestyle Générations 27/12/2015,2015.0,3
JuL,Freestyle Générations 27/12/2015,2015.0,3
TSR Crew,Bouteille à la Seine,2015.0,11
TSR Crew,Bouteille à la Seine,2015.0,10
TSR Crew,Bouteille à la Seine,2015.0,12
TSR Crew,Bouteille à la Seine,2015.0,20
Vald,Ostud,2015.0,16
Vald,Ostud,2015.0,7
Vald,Ostud,2015.0,7
Vald,Ostud,2015.0,7
Kamikaz,Aller Aller,2015.0,16
Kamikaz,Aller Aller,2015.0,16
Kamikaz,Aller Aller,2015.0,16
Kamikaz,Aller Aller,2015.0,15
Kamikaz,Aller Aller,2015.0,20
Elams,Venez Tous,2015.0,3
Elams,Venez Tous,2015.0,3
Elams,Venez Tous,2015.0,3
Dosseh,Brolyk,2015.0,17
Gradur,Freestyle EnLéger #3,2015.0,16
Gradur,Freestyle EnLéger #3,2015.0,16
Gradur,Freestyle EnLéger #3,2015.0,17
Akhenaton,Vivre maintenant,2015.0,19
Akhenaton,Vivre maintenant,2015.0,19
Hayce Lemsi,Guettes,2015.0,16
Hayce Lemsi,Guettes,2015.0,16
Gradur,Passe à la caisse,2015.0,16
Gradur,Passe à la caisse,2015.0,9
Kaaris,Mentalité cailleras,2015.0,17
Kaaris,Mentalité cailleras,2015.0,7
Kaaris,Mentalité cailleras,2015.0,7
Alonzo,Foumbouni,2015.0,17
Alonzo,Foumbouni,2015.0,3
Alonzo,Foumbouni,2015.0,18
Odezenne,Souffle le vent,2015.0,19
Kaaris,Situation,2015.0,17
Kaaris,Situation,2015.0,20
Kaaris,Situation,2015.0,9
