artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
SKS Crew,29,1.4798348886632169,0.49398102151084844,6,0.5172413793103449,5,"6,5,4","0.517,0.172,0.103",0.8258620689613883,specialist
Pihpoh,28,1.865180190126006,0.6226124432385433,2,0.2857142857142857,5,"2,9,6","0.286,0.250,0.179",0.7464285714248394,generalist
Fuzati,28,1.8368293082961906,0.6131486863868064,4,0.2857142857142857,6,"4,3,15","0.286,0.250,0.143",0.753571428567661,generalist
Sly Johnson,27,1.692906779190186,0.5651061659064092,12,0.37037037037037035,6,"12,4,3","0.370,0.185,0.185",0.7833333333294169,moderate
Snifeur baby,27,1.1648013109371018,0.3888202297714803,0,0.5555555555555556,3,"0,15,9","0.556,0.259,0.111",0.8759259259215464,specialist
Sysa,26,2.2353171579830255,0.7461671984897216,15,0.19230769230769232,7,"15,1,0","0.192,0.154,0.154",0.6230769230738077,generalist
Bakyl,24,2.130689328821722,0.7112415710947281,0,0.25,7,"0,10,18","0.250,0.167,0.125",0.6583333333300418,generalist
Zirko (SKS Crew),23,1.575176618156009,0.5258068726840186,6,0.5217391304347826,4,"6,5,2","0.522,0.130,0.087",0.7978260869525328,specialist
Kayliah,22,1.8064863742209247,0.6030199661593248,9,0.3181818181818182,4,"9,16,12","0.318,0.227,0.136",0.7590909090871136,moderate
Tepa,22,1.4927378440737427,0.4982881338400882,6,0.45454545454545453,4,"6,4,2","0.455,0.182,0.136",0.8227272727231592,moderate
Veazy,21,1.9633816109854534,0.6553928828413605,0,0.19047619047619047,6,"17,8,0","0.190,0.190,0.190",0.7023809523774404,generalist
Fabulous Trobadors,21,1.6744089647120992,0.558931443738683,6,0.38095238095238093,3,"6,0,3","0.381,0.286,0.095",0.7833333333294166,moderate
Bambi Cruz,21,1.9384650327895518,0.647075524706302,3,0.19047619047619047,5,"6,3,13","0.190,0.190,0.190",0.7071428571393212,generalist
Doomams,21,2.149391680023602,0.7174845692981998,13,0.23809523809523808,6,"13,10,8","0.238,0.143,0.143",0.6499999999967497,generalist
JR O Crom,20,1.9603678561105413,0.6543868667492293,2,0.25,6,"2,1,8","0.250,0.150,0.150",0.7049999999964748,generalist
Kvra,20,1.8217384203856724,0.6081112242465014,0,0.3,4,"0,10,14","0.300,0.250,0.150",0.7549999999962251,moderate
10vers,20,2.038855075467563,0.6805865442203768,4,0.25,6,"4,12,15","0.250,0.200,0.100",0.6849999999965752,generalist
Less’ du Neuf,20,1.8987754379038582,0.6338268124511819,4,0.35,4,"4,3,6","0.350,0.200,0.100",0.7299999999963505,moderate
Sir Doum’s,20,2.207107989762127,0.7367507468027914,3,0.2,7,"3,7,14","0.200,0.150,0.100",0.6149999999969249,generalist
MC Janik,19,1.3698545237813786,0.4572686737978257,2,0.3684210526315789,5,"2,7,16","0.368,0.316,0.211",0.8394736842063291,moderate
Soul Swing,19,1.807631683279608,0.6034022797154439,7,0.3684210526315789,8,"7,4,3","0.368,0.158,0.158",0.7552631578909604,moderate
2 Bal,19,1.4131612997808247,0.4717248307721167,6,0.5263157894736842,6,"6,5,3","0.526,0.158,0.105",0.8342105263116181,specialist
Souleymane Diamanka,17,0.9238407450165842,0.3083856168230229,4,0.5882352941176471,3,"4,12,3","0.588,0.294,0.118",0.8970588235249267,specialist
Teki Latex,17,1.7582428889381725,0.5869158951418174,0,0.29411764705882354,7,"0,5,7","0.294,0.235,0.176",0.7676470588196912,generalist
Cut Killer,15,1.7670092202603576,0.5898421684271752,7,0.3333333333333333,7,"7,18,0","0.333,0.200,0.133",0.7633333333295167,moderate
Suikon Blaz AD,15,1.7670092202603576,0.5898421684271752,10,0.3333333333333333,7,"10,5,18","0.333,0.200,0.133",0.7633333333295167,moderate
Alliance Ethnik,15,1.9564632305123208,0.6530834707038985,0,0.2,8,"7,0,13","0.200,0.200,0.200",0.7033333333298165,generalist
Amalek,15,1.2972958630032114,0.4330479977986026,6,0.6,6,"6,3,18","0.600,0.133,0.067",0.8433333333291168,specialist
LeDos,15,1.898926816177584,0.6338773437603588,13,0.26666666666666666,8,"13,10,0","0.267,0.200,0.200",0.7233333333297168,generalist
Twin Twin,14,1.7478681267053935,0.5834527144282516,2,0.2857142857142857,7,"2,9,16","0.286,0.286,0.143",0.7642857142818928,generalist
Fanny Polly,13,2.245035296018963,0.7494111926616066,3,0.15384615384615385,10,"5,3,10","0.154,0.154,0.154",0.5807692307663269,generalist
