artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
Kerchak,141,2.2122721420942257,0.7384745832008859,0,0.3546099290780142,4,"0,5,7","0.355,0.184,0.071",0.6244680851032607,moderate
Ziak,140,2.2929768014739595,0.7654144603361647,0,0.32142857142857145,3,"0,5,7","0.321,0.200,0.079",0.5964285714255895,moderate
Odezenne,140,2.545825116174809,0.8498173013153029,0,0.22142857142857142,5,"0,5,10","0.221,0.207,0.064",0.48571428571185704,generalist
Monsieur R,139,2.538845774005406,0.8474875396636973,5,0.28776978417266186,7,"5,0,15","0.288,0.115,0.072",0.486690647479581,generalist
PRIME,139,2.3480281937761363,0.7837910665463272,0,0.2805755395683453,5,"0,5,11","0.281,0.201,0.094",0.5852517985582247,generalist
Kamini,138,2.4497805999891566,0.8177568541807163,0,0.2391304347826087,5,"0,5,9","0.239,0.188,0.116",0.5405797101422247,generalist
Younès,138,2.3311708293181104,0.7781639400481282,5,0.2971014492753623,5,"5,0,2","0.297,0.203,0.072",0.5905797101419749,generalist
Cabadzi,138,1.9189229724896342,0.6405522247197069,5,0.34782608695652173,3,"5,0,9","0.348,0.341,0.051",0.6884057970980073,moderate
Ali (FRA),137,2.345127486718172,0.782822786742564,5,0.30656934306569344,5,"5,0,1","0.307,0.190,0.073",0.5799270072963706,moderate
S-Pion,137,2.095998489898622,0.6996614845731963,0,0.3284671532846715,3,"0,5,14","0.328,0.285,0.058",0.655839416055115,moderate
Flynt,137,2.481323118502086,0.8282860055309166,0,0.2116788321167883,5,"0,5,15","0.212,0.204,0.095",0.5339416058367467,generalist
Gambi,136,2.0369299863293127,0.6799439336789593,0,0.3235294117647059,5,"0,5,11","0.324,0.287,0.059",0.6867647058789191,moderate
Benash,136,2.1619495506388997,0.7216764894928571,0,0.375,5,"0,5,3","0.375,0.169,0.074",0.6419117647026731,moderate
Niaks,135,1.9469056561840954,0.6498930740143816,0,0.35555555555555557,4,"0,5,4","0.356,0.304,0.067",0.7025925925890796,moderate
Siboy,134,2.3170033709186897,0.7734347262513915,0,0.27611940298507465,4,"0,5,15","0.276,0.224,0.097",0.5917910447731606,generalist
Triptik,134,2.637787414501461,0.88051507065153,5,0.23880597014925373,5,"5,0,8","0.239,0.157,0.052",0.4134328358188283,generalist
Kodes,134,1.8267634741893877,0.6097886284151168,0,0.5298507462686567,3,"0,5,9","0.530,0.134,0.067",0.7164179104441791,specialist
Kacem Wapalek,133,2.4680358722441578,0.8238506137653617,5,0.24812030075187969,6,"5,0,2","0.248,0.173,0.083",0.5424812030048064,generalist
Rocé (FRA),131,2.6043373567981907,0.8693491670764463,5,0.21374045801526717,5,"5,3,0","0.214,0.115,0.099",0.4629770992343265,generalist
Thabiti,130,2.3722493034559506,0.7918762715873904,0,0.3153846153846154,5,"0,5,10","0.315,0.115,0.100",0.579230769227873,moderate
La Canaille,129,2.4205334363949023,0.8079939111258762,5,0.29457364341085274,4,"5,0,2","0.295,0.163,0.085",0.5399224806174554,generalist
Tragédie,129,1.8700856855462504,0.6242499378382942,5,0.5116279069767442,4,"5,0,9","0.512,0.140,0.054",0.7042635658879514,specialist
Le 3ème Œil,127,2.3396731819985863,0.7810020950980749,5,0.2204724409448819,7,"5,0,2","0.220,0.181,0.102",0.602755905508797,generalist
Mafia Trece,126,2.5772705129369586,0.8603140326286268,5,0.2777777777777778,5,"5,17,15","0.278,0.087,0.087",0.45317460317233715,generalist
Dika,126,2.237102886942404,0.7467632894605812,0,0.36507936507936506,3,"0,5,4","0.365,0.190,0.056",0.5984126984097065,moderate
Intouchable,126,2.6577758219420393,0.8871873649740347,5,0.20634920634920634,8,"5,0,15","0.206,0.119,0.111",0.43968253968034116,generalist
J9ueve,124,2.150244701870521,0.7177693149860737,0,0.27419354838709675,4,"5,0,12","0.274,0.274,0.113",0.6612903225773388,generalist
Ärsenik (Group),124,2.590188827609473,0.864626272005475,5,0.18548387096774194,8,"5,0,1","0.185,0.145,0.105",0.48790322580401213,generalist
Stomy Bugsy,122,2.772821231390592,0.925590466100314,5,0.1885245901639344,4,"5,0,10","0.189,0.098,0.090",0.3450819672113893,generalist
Doums,121,2.1699677954833394,0.7243530453771142,0,0.35537190082644626,3,"0,5,1","0.355,0.223,0.074",0.6351239669389733,moderate
Mino (FRA),121,2.5803295402557502,0.8613351610337906,5,0.21487603305785125,5,"5,0,2","0.215,0.140,0.083",0.4838842975182418,generalist
Shtar Academy,120,2.3676348762772266,0.7903359379536209,0,0.3416666666666667,3,"0,5,8","0.342,0.175,0.058",0.5366666666639834,moderate
Bisso Na Bisso,120,2.2385952431900895,0.7472614502144176,5,0.36666666666666664,3,"5,0,3","0.367,0.200,0.067",0.5899999999970499,moderate
Beny,120,2.286860734001627,0.7633728668578941,5,0.2916666666666667,4,"5,0,19","0.292,0.233,0.058",0.5974999999970126,generalist
Panama Bende,118,2.4591534456627815,0.820885586930424,0,0.2711864406779661,6,"0,5,15","0.271,0.153,0.085",0.5203389830482458,generalist
MC Jean Gab’1,118,2.5180667479081094,0.8405513303499573,0,0.19491525423728814,6,"5,0,1","0.195,0.195,0.076",0.5127118644042162,generalist
McFly & Carlito,117,1.9218462663149711,0.6415280441716463,5,0.4444444444444444,2,"5,0,9","0.444,0.231,0.043",0.6918803418768827,moderate
Raggasonic,117,2.189357949157058,0.7308256376861443,5,0.4188034188034188,3,"5,15,10","0.419,0.103,0.103",0.6081196581166174,moderate
JeanJass,117,2.306476546100006,0.7699207857996317,5,0.29914529914529914,3,"5,0,11","0.299,0.231,0.051",0.5713675213646648,generalist
Casey (FRA),116,2.283021623497835,0.7620913402883527,5,0.3793103448275862,5,"5,0,11","0.379,0.112,0.069",0.5844827586177673,moderate
Gaël Faye,116,2.5143937463469186,0.8393252523076651,0,0.21551724137931033,6,"5,0,9","0.216,0.216,0.078",0.5008620689630128,generalist
Le Juiice,116,2.0094052515580136,0.6707559514903356,5,0.31896551724137934,4,"5,0,9","0.319,0.293,0.078",0.6982758620654745,moderate
Tandem,116,2.595711224261352,0.8664696932953646,5,0.1896551724137931,5,"5,0,15","0.190,0.164,0.103",0.4758620689631378,generalist
Denzo,116,2.076308953831656,0.6930889559661565,0,0.3706896551724138,3,"0,5,15","0.371,0.233,0.086",0.6689655172380345,moderate
Moha La Squale,116,2.3874929029697016,0.7969647101131959,0,0.28448275862068967,7,"0,5,15","0.284,0.190,0.086",0.5681034482730212,generalist
Axiom,115,2.5601861748869665,0.8546111404840881,5,0.2,8,"5,0,1","0.200,0.165,0.096",0.4934782608670979,generalist
Kemmler,115,2.3128094650878475,0.7720347660921124,5,0.3739130434782609,6,"5,0,9","0.374,0.113,0.078",0.573478260866698,moderate
X-Men,115,2.4471222545697033,0.8168694766794219,5,0.24347826086956523,7,"5,0,11","0.243,0.209,0.078",0.5421739130407673,generalist
Ideal J,114,2.641810251523225,0.8818579266394556,0,0.12280701754385964,9,"0,2,5","0.123,0.114,0.096",0.43947368420832866,generalist
Graya,114,2.3962452459941863,0.7998863139900675,5,0.2543859649122807,4,"5,0,10","0.254,0.246,0.053",0.5403508771902806,generalist
Worms-T,112,2.5586362739155666,0.8540937708295692,0,0.25892857142857145,6,"0,5,10","0.259,0.143,0.089",0.48214285714044647,generalist
KDD,112,2.699089006930599,0.9009780449200593,0,0.1875,6,"0,5,15","0.188,0.125,0.080",0.38392857142665177,generalist
Ademo,110,2.6328972986629475,0.8788827098822841,0,0.18181818181818182,7,"0,5,11","0.182,0.127,0.118",0.4490909090886636,generalist
Sir Samuel,109,2.2679706144869844,0.7570671900517915,5,0.3302752293577982,5,"5,0,3","0.330,0.183,0.073",0.6114678899051997,moderate
Kalif Hardcore,109,2.0636079951107877,0.6888492717884378,0,0.4036697247706422,5,"0,5,10","0.404,0.138,0.083",0.6830275229323648,moderate
Tiakola,109,1.8354499709239633,0.6126882522604314,0,0.3761467889908257,4,"0,5,8","0.376,0.321,0.064",0.7298165137578191,moderate
Liza Monet,108,2.11297846315511,0.7053295388937995,5,0.3148148148148148,3,"5,0,4","0.315,0.287,0.056",0.6490740740708287,moderate
Cuizinier,108,2.276015928874557,0.7597527819715353,5,0.2777777777777778,6,"5,0,15","0.278,0.185,0.111",0.626851851848718,generalist
Aketo,107,2.3706686029432813,0.7913486207934181,5,0.308411214953271,6,"5,0,12","0.308,0.121,0.084",0.5705607476606986,moderate
Gringe,107,2.465841128497754,0.8231179903043873,5,0.24299065420560748,4,"5,0,1","0.243,0.150,0.112",0.5322429906515443,generalist
L’Animalerie,106,2.7258111329346257,0.9098981097202175,5,0.16981132075471697,6,"5,1,0","0.170,0.123,0.113",0.39811320754517937,generalist
Benjamin Epps,106,2.254152052836686,0.7524544408511078,5,0.2830188679245283,4,"5,0,6","0.283,0.264,0.075",0.6094339622611035,generalist
AM La Scampia,105,1.8789833799367839,0.6272200611931351,0,0.4380952380952381,2,"0,5,19","0.438,0.229,0.048",0.7195238095202121,moderate
Luni Sacks,105,2.02016310075847,0.6743470097752918,5,0.37142857142857144,3,"5,0,1","0.371,0.267,0.057",0.6785714285680357,moderate
Tout Simplement Noir,104,2.528288754781552,0.8439635200718765,5,0.21153846153846154,8,"5,0,19","0.212,0.115,0.106",0.513461538458971,generalist
Moubarak,103,2.037261066065388,0.6800544508099452,0,0.34951456310679613,4,"0,5,10","0.350,0.252,0.058",0.685922330093658,moderate
BFG,102,2.416242925876891,0.8065617035297945,0,0.27450980392156865,5,"0,5,7","0.275,0.206,0.069",0.5490196078403922,generalist
Kroc Blanc,102,1.7358607924370624,0.5794445677809925,5,0.5686274509803921,3,"5,0,4","0.569,0.078,0.059",0.7323529411728086,specialist
Lesram,101,2.2918806467012005,0.7650485548837864,0,0.2376237623762376,5,"0,5,1","0.238,0.218,0.149",0.6103960396009087,generalist
Def Bond,100,2.4542047609205238,0.8192336753808026,5,0.32,3,"5,0,4","0.320,0.130,0.060",0.5099999999974502,moderate
BraSco (FRA),100,2.3223043219786117,0.7752042271866781,5,0.29,3,"5,0,1","0.290,0.200,0.110",0.5909999999970451,generalist
Meryl,100,1.9389353874566257,0.6472325329514067,0,0.38,2,"0,5,12","0.380,0.280,0.050",0.7029999999964852,moderate
Moha K,99,2.2326361940011967,0.7452722707268182,0,0.32323232323232326,4,"0,5,19","0.323,0.232,0.061",0.6106060606030079,moderate
JNR Slice,98,2.153144399388916,0.7187372577972497,0,0.3673469387755102,5,"0,5,16","0.367,0.184,0.071",0.6438775510171888,moderate
La Brigade,98,2.183191035165329,0.7287670712227223,5,0.41836734693877553,4,"5,0,2","0.418,0.122,0.092",0.6102040816296019,moderate
Féfé,96,2.065758491028691,0.6895671249613957,5,0.3125,5,"5,0,1","0.312,0.292,0.062",0.6749999999966251,moderate
Heuss L’enfoiré,95,2.2375156597354606,0.7469010764039274,0,0.37894736842105264,5,"0,7,15","0.379,0.116,0.095",0.6152631578916609,moderate
Sianna,95,2.4761566468351695,0.8265613949198397,0,0.24210526315789474,7,"0,5,9","0.242,0.179,0.084",0.5299999999973501,generalist
Riski,95,2.429328559850974,0.8109297954616408,5,0.25263157894736843,4,"5,0,15","0.253,0.232,0.074",0.5247368421026397,generalist
High Five Crew,95,2.0885949582477643,0.6971901249940325,0,0.29473684210526313,4,"0,5,12","0.295,0.284,0.095",0.6763157894703027,generalist
La Cliqua,95,2.5719317413331924,0.8585319068856503,5,0.22105263157894736,9,"5,2,18","0.221,0.137,0.084",0.49421052631331835,generalist
Al Peco,93,2.619134575737397,0.8742886001058378,0,0.22580645161290322,8,"0,5,3","0.226,0.118,0.075",0.4639784946213361,generalist
James Delleck,93,2.0415683762569334,0.6814922662748217,5,0.46236559139784944,3,"5,0,1","0.462,0.129,0.054",0.6543010752655457,moderate
OldPee,93,2.17577308236717,0.7262908977463259,0,0.3333333333333333,3,"0,5,19","0.333,0.237,0.065",0.6317204301043686,moderate
Leeroy,92,2.4198130474880046,0.8077534394010638,5,0.25,7,"5,0,9","0.250,0.196,0.087",0.5630434782580543,generalist
Moha MMZ,92,2.334278412817873,0.7792012769046944,0,0.31521739130434784,4,"0,5,15","0.315,0.196,0.065",0.564130434779788,moderate
Aloïse Sauvage,92,2.0842203682856475,0.6957298509899985,5,0.34782608695652173,4,"5,0,8","0.348,0.239,0.076",0.6739130434748914,moderate
Escobar Macson,92,2.5464801975731843,0.8500359728582034,0,0.2391304347826087,10,"0,15,1","0.239,0.087,0.076",0.4804347826062936,generalist
Lord Kossity,91,2.613291415392951,0.8723381052648838,5,0.1978021978021978,8,"5,0,18","0.198,0.110,0.077",0.45219780219554123,generalist
Le Klub des 7,90,2.0668245209885194,0.6899229745041734,5,0.4,4,"5,0,7","0.400,0.200,0.056",0.6688888888855447,moderate
Mokobé,90,2.658248336917133,0.8873450943476723,0,0.2111111111111111,6,"0,5,2","0.211,0.144,0.078",0.43333333333116686,generalist
Fatal Bazooka,90,2.3036649206777584,0.768982242176402,0,0.3,4,"0,5,1","0.300,0.189,0.100",0.599999999997,moderate
Mo’vez Lang,89,2.6241664901421657,0.8759682943993464,5,0.21348314606741572,7,"5,15,9","0.213,0.090,0.090",0.4499999999977503,generalist
Dr Bériz,89,2.2604924450682544,0.7545709157736303,5,0.29213483146067415,3,"5,0,15","0.292,0.247,0.067",0.6050561797722553,generalist
Demon One,89,2.51686996650358,0.8401518349026857,5,0.2696629213483146,7,"5,0,9","0.270,0.090,0.090",0.5095505617952053,generalist
Rimkus,88,2.4070923194324285,0.8035071560572973,0,0.22727272727272727,8,"0,5,7","0.227,0.136,0.114",0.559090909088114,generalist
Princess Aniès,87,2.2618232386658583,0.7550151455899433,5,0.3448275862068966,5,"5,3,0","0.345,0.126,0.092",0.6120689655141813,moderate
Mani Deïz,87,2.3022939210928337,0.7685245912718043,0,0.27586206896551724,6,"0,5,15","0.276,0.184,0.092",0.614367816088882,generalist
Swagg Man,86,1.9168371771707529,0.6398559691372923,0,0.32558139534883723,4,"0,5,18","0.326,0.302,0.081",0.7290697674382153,moderate
Joey Starr,83,2.3960679718052997,0.7998271384120456,5,0.3253012048192771,3,"5,0,19","0.325,0.169,0.072",0.5391566265033284,moderate
