topic,rank,artist,n_docs,pct_of_topic,total_topic_docs
18,7,Naps,10,1.2953367875647668,772
18,8,Vald,10,1.2953367875647668,772
18,9,Seth Gueko,10,1.2953367875647668,772
18,10,Jorrdee,9,1.16580310880829,772
18,11,Black M,9,1.16580310880829,772
18,12,Darryl Zeuja,9,1.16580310880829,772
18,13,Niro,8,1.0362694300518136,772
18,14,Jok’Air,8,1.0362694300518136,772
18,15,Naza,8,1.0362694300518136,772
18,16,MC Solaar,8,1.0362694300518136,772
18,17,Lacrim,7,0.9067357512953367,772
18,18,Kaaris,7,0.9067357512953367,772
18,19,Hamza,7,0.9067357512953367,772
18,20,Ateyaba,7,0.9067357512953367,772
19,1,JuL,191,2.6920366455250178,7095
19,2,Dinos,93,1.3107822410147991,7095
19,3,Franglish,90,1.2684989429175475,7095
19,4,Dadju,89,1.2544045102184638,7095
19,5,Gims,88,1.2403100775193798,7095
19,6,Black M,84,1.1839323467230445,7095
19,7,Lycos,73,1.028893587033122,7095
19,8,KIK,72,1.014799154334038,7095
19,9,Jok’Air,70,0.9866102889358703,7095
19,10,Tsew The Kid,70,0.9866102889358703,7095
19,11,Georgio,67,0.9443269908386188,7095
19,12,Hamza,67,0.9443269908386188,7095
19,13,La Fouine,64,0.9020436927413672,7095
19,14,Ridsa,62,0.8738548273431994,7095
19,15,47ter,62,0.8738548273431994,7095
19,16,Disiz,61,0.8597603946441155,7095
19,17,Therapie TAXI,59,0.8315715292459478,7095
19,18,A2H,56,0.7892882311486963,7095
19,19,Spider ZED,55,0.7751937984496124,7095
19,20,Leto,51,0.718816067653277,7095
